ORGANIZATION_CODE;COD_ITEM;DESCRICAO;DESCRICAO_US;Transaction Condition Class;Item Origin;NCM;Item Fiscal Type;Federal Tributary Situation;State Tributary Situation;Inventory Item Application;CEST;Alphanumeric Barcode;Service Code;GLOBAL_ATTRIBUTE12;Global Trade Item Number;EX Code;Income Nature Indicator;Import Content;Foreign Portion Value;GLOBAL_ATTRIBUTE18;Import Content Form Number;Service Nomenclature Code;Reinf Service Classfication;Reinf Service Code;INCOME_NATURE_CODE;UNIT_WEIGHT;SALES_ACC;ITEM_TYPE
223;405423 OPTION CLASS;COLETOR DFE 4-80 DOWNFLO;DFE 4-80 DOWNFLO COLLECTOR OPTION CLASS;FINISHED GOODS;0;84213990;04;99;90;INV;;;;;;;;;0;;;;;;;;709.372999.311111.99.99.999.99999.99999;ATO Option Class Item
223;405523;COLETOR DFE 4-96;DFE 4-96 COLLECTOR;FINISHED GOODS;0;84213990;04;99;90;INV;;;;;;;;;0;;;;;;;;709.372999.311111.99.99.999.99999.99999;ATO Model Item
223;405523 OPTION CLASS;COLETOR DFE 4-96;DFE 4-96 COLLECTOR OPTION CLASS;FINISHED GOODS;0;84213990;04;99;90;INV;;;;;;;;;0;;;;;;;;709.372999.311111.99.99.999.99999.99999;ATO Option Class Item
223;407523;COLETOR DOWNFLO DFEP 6;DFEP 6 DOWNFLO COLLECTOR;FINISHED GOODS;0;84213990;04;99;90;INV;;;;;;;;;0;;;;;;;;709.372999.311111.99.99.999.99999.99999;ATO Model Item
223;407523 OPTION CLASS;COLETOR DOWNFLO DFEP 6;DFEP 6 DOWNFLO COLLECTOR OPTION CLASS;FINISHED GOODS;0;84213990;04;99;90;INV;;;;;;;;;0;;;;;;;;709.372999.311111.99.99.999.99999.99999;ATO Option Class Item
223;407623;COLETOR DOWNFLO DFEP 8;DFEP 8 DOWNFLO COLLECTOR;FINISHED GOODS;0;84213990;04;99;90;INV;;;;;;;;;0;;;;;;;;709.372999.311111.99.99.999.99999.99999;ATO Model Item
223;1A31591033;PAINEL CONTR. ELET. P/ SIST. FILT. GASES;LED BAR DISPLAY GRAPH PCB FOR CONTROLLER IPC STANDARD WITH SHAKER;RESALE_IMP;1;85371090;00;99;90;INV;0199900;;;;0;;;0;0;;0;;;;;0,37;709.372999.311111.99.99.999.99999.99999;Intercompany Item
223;1A31599323;PAINEL DE CONTROLE IPC;CONTROLLER IPC STANDARD 5 WAY;RESALE_IMP;1;85371090;00;99;90;INV;0199900;;;;0;;;0;0;;0;;;;;2,58;709.372999.311111.99.99.999.99999.99999;Intercompany Item
223;1A31599397;PAINEL DE CONTROLE P/ SIST. DE FILTRAGEM;CONTROLLER IPC DP 3D 5 WAY ZONE 22;RESALE_IMP;1;85371090;00;99;90;INV;0199900;;;;0;;;0;0;;0;;;;;1;709.372999.311111.99.99.999.99999.99999;Intercompany Item
223;1A31890066-000-440;VEDACAO DE BORRACHA;"GASKET VALVE TO MANIFOLD NEOPRENE, 25MM (1"") VALVE FOR BORE D 38MM - PACK OF 20PCS";RESALE_IMP;1;40169300;00;99;90;INV;0100700;;;;0;;;0;0;;0;;;;;0,01;709.372999.311111.99.99.999.99999.99999;Intercompany Item
223;1A31899011-000-440;VALVULA DIAFRAGMA GOYEN RCAC25;"DIAPHRAGM VALVE 25 MM (1""), 2 WAY";RESALE_IMP;1;84818099;00;99;90;INV;1007900;;;;0;;;0;0;;0;;;;;0,596;709.372999.311111.99.99.999.99999.99999;Intercompany Item
223;1A33110165;TUBO METALICO CONECTOR;EXT.PIECE (VALVE TO JET TUBE FTG) (2 SLT S\FR);RAW MATERIAL;1;84219910;99;99;90;INV;;;;;0;;;0;0;;0;;;;;1,65;709.223999.310110.99.99.999.99999.99999;Intercompany Item
223;1A33112032;FRAME SEAL 2 SLOT;SEAL FRAME ASSEMBLY 2 SLOT - DLM;RAW MATERIAL;1;84219910;99;99;90;INV;0103900;;;;0;;;0;0;;0;;;;;0,99;709.223999.310110.99.99.999.99999.99999;Intercompany Item
223;1A33142027A;SEAL FRAME DETAIL 2 SLOT FOR DALAMATIC INSERTS SS3;SEAL FRAME DETAIL 2 SLOT FOR DALAMATIC INSERTS SS304L;RAW MATERIAL;1;84213990;99;99;90;INV;0109500;;;;0;;;0;0;;0;;;;;1,65;709.223999.310110.99.99.999.99999.99999;Intercompany Item
223;1A33398006;ADESIVO DCE;SERIAL NO.NAMEPLATE (DCE 2017) GROUP 1;RAW MATERIAL;1;39199090;99;99;90;INV;1000800;;;;0;;;0;0;;0;;;;;0,11;709.223999.310110.99.99.999.99999.99999;Intercompany Item
223;1A42811000A;ADAPTOR, JET TUBE;JET TUBE ADAPTOR (SU) 8002186;RAW MATERIAL;1;73079900;99;99;90;INV;1004600;;;;0;;;0;0;;0;;;;;0,1;709.223999.310110.99.99.999.99999.99999;Intercompany Item
223;1A51198011A;ADESIVO DCE;USER MANUAL LABEL 2018A (EUR) (VINYL);RAW MATERIAL;1;39199090;99;99;90;INV;1000800;;;;0;;;0;0;;0;;;;;0,11;709.223999.310110.99.99.999.99999.99999;Intercompany Item
223;1A51399014    440;BAG ULTRA-WEB SB;CARTRIDGE SILOAIR ULTRA-WEB SB OD 201 MM X L 568 MM;RAW MATERIAL;1;84213990;99;99;90;INV;0109500;;;;0;;;0;0;;0;;;;;1,66;709.223999.310110.99.99.999.99999.99999;Intercompany Item
223;1A51399015    440;ELEMENTO FILTRANTE P GASES INDUSTRIAIS;CARTRIDGE SILOAIR ULTRA-WEB SB ANTI-STATIC OD 201 MM X L 568 MM;RESALE_IMP;1;84213990;00;99;90;INV;0109500;;;;0;;;0;0;;0;;;;;2,25;709.372999.311111.99.99.999.99999.99999;Intercompany Item
223;0300500;ABACADEIRA 11.375 DIA;"HOSE CLAMP 305 MM (12"")";RAW MATERIAL;1;73269090;99;99;90;INV;1006200;;;;0;;;0;0;;;;;;;0,33;709.223999.310110.99.99.999.99999.99999;Intercompany Item
223;0921502;PARAFUSO CURVO TIPO U ZP STL SQ M6-1;U-BOLT M6-1X32MM LG STLZP;RAW MATERIAL;1;73181500;99;99;90;INV;1005800;;;;0;;;0;0;;0;;;;;1;709.223999.310110.99.99.999.99999.99999;Intercompany Item
223;1A14190007A;LID VENTING UNIT;ABS LID VENTING UNIT;RAW MATERIAL;1;39269090;99;99;90;INV;0199900;;;;0;;;0;0;;0;;;;;0,99;709.223999.310110.99.99.999.99999.99999;Intercompany Item
223;1A14190018;PLASTIC LINER FOR STD UNIT;PLASTIC LINER STD LENGTH (WHITE) (FOR DCE100);RAW MATERIAL;1;84219910;99;99;90;INV;0103900;;;;0;;;0;0;;0;;;;;0,99;709.223999.310110.99.99.999.99999.99999;Intercompany Item
223;1A14897000;KIT DE REPARO FILTROS DE GASES IND;CLEANING CONTROL KIT WITHOUT COIL DCE 100;RESALE_IMP;1;84219910;00;99;90;INV;0103900;;;;0;;;0;0;;0;;;;;0,68;709.372999.311111.99.99.999.99999.99999;Intercompany Item
223;1A21293035-000-440;ROTOR PLASTICO P/ FILTRO DE GASES IND;IMPELLOR PLASTIC D X 161.92 MM 515B33;RESALE_IMP;1;84149020;00;99;90;INV;2109100;;;;0;;;0;0;;0;;;;;1;709.372999.311111.99.99.999.99999.99999;Intercompany Item
223;1A21392043    440;ELEMENTO FILTRANTE PARA GASES INDUSTRIAIS;BAG UMA 150 DURA-LIFE ANTI-STATIC W 690 MM X L 595 MM X H 604 MM Q18;RESALE_IMP;1;84213990;00;99;90;INV;0109500;;;;0;;;0;0;;0;;;;;5,62;709.372999.311111.99.99.999.99999.99999;Intercompany Item
223;1A21392373    440;ELEMENTO FILTRANTE P FILTROSDE GASES IND;BAG UMA 250 DURA-LIFE W 690 MM X L 980 MM X H 604 MM Q29;RESALE_IMP;1;59119000;00;99;90;INV;0110700;;;;0;;;0;0;;0;;;;;8,667;709.372999.311111.99.99.999.99999.99999;Intercompany Item
223;1A21392414    440;ELEMENTO FILTRANTE P/ GASES IND UMA 40;BAG UMA 40 DURA-LIFE W 395 MM X L 275 MM X H 664 MM Q9;RESALE_IMP;1;59119000;00;99;90;INV;0110700;;;;0;;;0;0;;0;;;;;1,65;709.372999.311111.99.99.999.99999.99999;Intercompany Item
223;1A21392509    440;ELEMENTO FILTRANTE PARA GASES IND;BAG UMA 40 DURA-LIFE OLEOPHOBIC W 395 MM X L 275 MM X H 664 MM Q9;RESALE_IMP;1;59119000;00;99;90;INV;0110700;;;;0;;;0;0;;0;;;;;1,5;709.372999.311111.99.99.999.99999.99999;Intercompany Item
223;1A21397241    440;ELEMENTO BAG DURALIFE UMA 150;BAG UMA 150 TETRATEX ANTI-STATIC W690 MM X L 595 MM X H 604 MM Q18;RAW MATERIAL;0;59119000;99;99;90;INV;;;;;0;;;0;0;;0;;;;;9,56;709.223999.310110.99.99.999.99999.99999;Intercompany Item
223;1A21611513;FINAL FILTER HEPA UMA 150;FINAL FILTER UMA 150 F8 W 762 MM X L 708 MM X D 50 MM WITH SEAL ON OUTLET SIDE;RESALE_IMP;1;84213990;00;99;90;INV;0109500;;;;0;;;0;0;;0;;;;;3,785;709.372999.311111.99.99.999.99999.99999;Intercompany Item
223;1A21613551C    440;MEMBRANA DE EXPLOSAO W 1414 MM X H 656 MM;EXPLOSION MEMBRANE & DETECTION CASSETTE W 1414 MM X H 656 MM UMA 450;RESALE_IMP;1;85369090;00;99;90;INV;0199900;;;;0;;;0;0;;0;;;;;14;709.372999.311111.99.99.999.99999.99999;Intercompany Item
223;1A21899007;SHAKER BAR LOCATOR;SHAKER BAR LOCATOR DOUBLE;RAW MATERIAL;1;84219910;99;99;90;INV;;;;;0;;;0;0;;0;;;;;0,02;709.223999.310110.99.99.999.99999.99999;Intercompany Item
223;1A23526006;VEDACAO DE BORRACHA;POLY VEE BELT RUBBER FINISH W 10 MM X L 660 MM;RESALE_IMP;1;40169300;00;99;90;INV;0100700;;;;0;;;0;0;;0;;;;;0,02;709.372999.311111.99.99.999.99999.99999;Intercompany Item
223;1A25647644-000-440;VALVULA SOLENOIDE 110V 50-60 HZ;SOLENOID VALVE 110 V 0-9.9 BAR 50-60 HZ;RESALE_IMP;1;84818092;00;99;90;INV;0104800;;;;0;;;0;0;;0;;;;;0,16;709.372999.311111.99.99.999.99999.99999;Intercompany Item
223;1A25653204-000-440;KIT DE REPARO PARA VALVULA DIAFRAGMA;"REPAIR KIT FOR 25 MM (1"") DIAPHRAGM VALVE CONTAINS MEMBRANE WITH 4 HOLES";RESALE_IMP;1;84819090;00;99;90;INV;1007900;;;;0;;;0;0;;0;;;;;0,033;709.372999.311111.99.99.999.99999.99999;Intercompany Item
223;1A25856703;ELEMENTO FILTRANTE PARA GASES IND;FINAL FILTER HEPA UMA 40 H13 W 381 MM X L 381 MM X D 222 MM WITH SEAL ON INLET SIDE;RESALE_IMP;1;84213990;00;99;90;INV;0109500;;;;0;;;0;0;;0;;;;;11,1;709.372999.311111.99.99.999.99999.99999;Intercompany Item
223;1A31112004PH;ESTRUTURA METALICA P/ SIST. DE FILTRAGEM;SEAL FRAME ASSY 6 SLOT;RESALE_IMP;1;84219910;00;99;90;INV;0103900;;;;0;;;0;0;;0;;;;;5,84;709.372999.311111.99.99.999.99999.99999;Intercompany Item
223;1A31339000D    440;INSERTO METALICO 1.0 M SS 304;BAG INSERT SS304 L 1500 MM DALAMATIC 1.5 M;RESALE_IMP;1;84219910;00;99;90;INV;0103900;;;;0;;;0;0;;0;;;;;7,3;709.372999.311111.99.99.999.99999.99999;Intercompany Item
223;1A31392290    440;TETRATEX ON POLYESTER ANTI-STATIC;BAG DALAMATIC 0.7 M TETRATEX ANTI-STATIC W 495 MM X L 708 MM;RAW MATERIAL;1;59119000;99;99;90;INV;0110700;;;;0;;;0;0;;0;;;;;0,424;709.223999.310110.99.99.999.99999.99999;Intercompany Item
223;1A31392291    440;MANGA FILTRANTE DALAMATIC 1.0M;BAG DALAMATIC 1.0 M TETRATEX ANTI-STATIC W 495 MM X L 1006 MM;RESALE_IMP;1;59119000;00;99;90;INV;0110700;;;;0;;;0;0;;0;;;;;0,59;709.372999.311111.99.99.999.99999.99999;Intercompany Item
223;1A31392316    440;ELEMENTO FILTRANTE PARA GASES IND;BAG DALAMATIC 0.7 M DURA-LIFE W 495 MM X L 708 MM;RESALE_IMP;1;84213990;00;99;90;INV;0109500;;;;0;;;0;0;;0;;;;;0,309;709.372999.311111.99.99.999.99999.99999;Intercompany Item
223;1A31392317;BAG DURA LIFE DALAMATIC;FILTERBAG DURALIFE 1,0M;RAW MATERIAL;1;59119000;99;99;90;INV;0110700;;;;0;;;0;0;;0;;;;;10,835;709.223999.310110.99.99.999.99999.99999;Intercompany Item
223;1A31392317    440;ELEMENTO FILTRANTE PARA GASES IND;BAG DALAMATIC 1.0 M DURA-LIFE W 495 MM X L 1006 MM;RESALE_IMP;1;59119000;00;99;90;INV;0110700;;;;0;;;0;0;;0;;;;;0,45;709.372999.311111.99.99.999.99999.99999;Intercompany Item
223;1A31392318    440;ELEMENTO FILTRANTE PARA GASES IND;BAG DALAMATIC 1.25 M DURA-LIFE W 495 MM X L 1256 MM;RESALE_IMP;1;59119000;00;99;90;INV;0110700;;;;0;;;0;0;;0;;;;;0,523;709.372999.311111.99.99.999.99999.99999;Intercompany Item
223;1A31392319    440;ELEMENTO FILTRANTE PARA GASES IND;BAG DALAMATIC 1.50 M DURA-LIFE W 495 MM X L 1506 MM;RESALE_IMP;1;59119000;00;99;90;INV;0110700;;;;0;;;0;0;;0;;;;;0,572;709.372999.311111.99.99.999.99999.99999;Intercompany Item
223;1A31392321    440;ELEM FILTRANTE PARA GASES INDUSTRIAIS;BAG DALAMATIC 2.0 M DURA-LIFE W 495 MM X L 2006 MM;RESALE_IMP;1;59119000;00;99;90;INV;0110700;;;;0;;;0;0;;0;;;;;0,82;709.372999.311111.99.99.999.99999.99999;Intercompany Item
223;1A31392323    440;ELEMENTO FILTRANTE DURALIFE CONDUCT 1.0M;BAG DALAMATIC 1.0 M DURA-LIFE ANTI-STATIC W 495 MM X L 1006 MM;RESALE_IMP;1;59119000;00;99;90;INV;0110700;;;;0;;;0;0;;0;;;;;0,46;709.372999.311111.99.99.999.99999.99999;Intercompany Item
223;1A31392324    440;ELEMENTO FILTR. P/ FILTRO DE GASES IND.;BAG DALAMATIC 1.25 M DURA-LIFE ANTI-STATIC W 495 MM X L 1256 MM  CROSSREF TO 1A31392324-000-600;RESALE_IMP;1;59119000;00;99;90;INV;0110700;;;;0;;;0;0;;0;;;;;0,51;709.372999.311111.99.99.999.99999.99999;Intercompany Item
223;1A31392325    440;ELEMENTO FILTRANTE 1.5 M DURALIFE AS;BAG DALAMATIC 1.50 M DURA-LIFE ANTI-STATIC W 495 MM X L 1506 MM;RESALE_IMP;1;59119000;00;99;90;INV;0110700;;;;0;;;0;0;;0;;;;;0,6374;709.372999.311111.99.99.999.99999.99999;Intercompany Item
223;1F1-010-0763;PLACA DE ACO PARA BOMBA DE ENGRENAGENS;STEEL PLATE FOR GEAR PUMP;CONSUMABLE MATERIAL;1;84139190;07;99;90;INV;0103500;;;;0;;;0;0;;0;;;;;2,2;709.223999.310110.99.99.999.99999.99999;Purchased Item
223;1F1-010-3005;EIXO DE ACO PARA BOMBA DE ENGRENAGENS;STEEL SHAFT FOR GEAR PUMP;CONSUMABLE MATERIAL;1;84831090;07;99;90;INV;0105000;;;;0;;;0;0;;0;;;;;0,11;709.223999.310110.99.99.999.99999.99999;Purchased Item
223;1F1006-0860-00;SENSOR DE INDICACAO DE RUPTURA;RUPTURE INDICATION SENSOR;RAW MATERIAL;0;85365090;99;99;90;INV;0106500;;;;0;;;0;0;;0;;;;;2,2;709.223999.310110.99.99.999.99999.99999;Purchased Item
223;1F1016-Q-BOX-II;ABAFADOR DE CHAMAS Q-BOX 1016;Q-BOX 1016 FLAME ARRESTER;RAW MATERIAL;1;84798999;99;99;90;INV;;;;;0;;;0;0;;0;;;;;30,8;709.223999.310110.99.99.999.99999.99999;Purchased Item
223;1F10X10-HDX-SFDR;VALVULA ROTATIVA 10X10-HDX-SFDR;ROTARY VALVE 10X10-HDX-SFDR;RAW MATERIAL;1;84812090;99;99;90;INV;0104700;;;;0;;;0;0;;0;;;;;308;709.223999.310110.99.99.999.99999.99999;Purchased Item
223;1F10X10HDX-COR;VÁLVULA ROTATIVA DE PASSAGEM COM FLANGE QUADRADA 10X;SQUARE FLANGE DROP-THRU ROTARY AIRLOCK 10X;RAW MATERIAL;1;84812090;99;99;90;INV;0104700;;;;0;;;0;0;;0;;;;;110;709.223999.310110.99.99.999.99999.99999;Purchased Item
223;1F12X12HDX-COR;VÁLVULA ROTATIVA DE PASSAGEM COM FLANGE QUADRADA 12X;SQUARE FLANGE DROP-THRU ROTARY AIRLOCK 12X;RAW MATERIAL;1;84812090;99;99;90;INV;0104700;;;;0;;;0;0;;0;;;;;165;709.223999.310110.99.99.999.99999.99999;Purchased Item
223;1F131AS568217E868;VEDACAO EPDM O-RING 29,75 X 3,53;EPDM O-RING SEAL 29.75 X 3.53;RAW MATERIAL;0;40169300;99;99;90;INV;0100700;;;;0;;;0;0;;0;;;;;0,165;709.223999.310110.99.99.999.99999.99999;Purchased Item
223;1F131AS568235E868;VEDACAO PARA CARCACA;CASING SEAL;RAW MATERIAL;0;40169300;99;99;90;INV;0100700;;;;0;;;0;0;;0;;;;;0,165;709.223999.310110.99.99.999.99999.99999;Purchased Item
223;1F131AS568340E868;VEDACAO EPDM O-RING, 85.1 X 5.33;EPDM O-RING SEAL, 85.1 X 5.33;RAW MATERIAL;0;40169300;99;99;90;INV;0100700;;;;0;;;0;0;;0;;;;;0,165;709.223999.310110.99.99.999.99999.99999;Purchased Item
223;1F131AS568346E868;2346 ORING 104,14 X 5,33 EPDM;2346 ORING 104.14 X 5.33 EPDM;RESALE_NAC;0;40169300;00;99;90;INV;0100700;;;;0;;;0;0;;0;;;;;0,165;709.372999.311111.99.99.999.99999.99999;Purchased Item
223;1F15371;SIKAFLEX 221 BRANCO CT 300ML - LINHA AEC;SIKAFLEX 221 WHITE CT 300ML - AEC LINE;RAW MATERIAL;0;32141010;99;99;90;INV;;;;;0;;;0;0;;0;;;;;0,22;709.223999.310110.99.99.999.99999.99999;Purchased Item
223;1F16240-FONTEUN;12V 2A P4 - FONTE UNIVERSAL (E);12V 2A P4 - UNIVERSAL SUPPLY (E);RAW MATERIAL;0;85044029;99;99;90;INV;;;;;0;;;0;0;;0;;;;;0,11;709.223999.310110.99.99.999.99999.99999;Purchased Item
223;1F16699-FITALED;FITA DE LED RGB (AZVDVM) C CONTROLE (E*);RGB LED STRIP (AZVDVM) WITH CONTROL (E*);RAW MATERIAL;0;85395100;99;99;90;INV;;;;;0;;;0;0;;0;;;;;0,11;709.223999.310110.99.99.999.99999.99999;Purchased Item
223;1F16921-FDLINHA;FILTRO DE LINHA 5 TOM. BIV. TRANSCOLOR 3MTS. (D) B;5 TONE LINE FILTER. BIV. TRANSCOLOR 3MTS. (D)B;RAW MATERIAL;0;85363090;99;99;90;INV;;;;;0;;;0;0;;0;;;;;0,11;709.223999.310110.99.99.999.99999.99999;Purchased Item
223;1F1893804;FILTRO MANGA POLIESTER;POLYESTER SLEEVE FILTER;RESALE_NAC;0;59119000;00;99;90;INV;0110700;;;;0;;;0;0;;0;;;;;4,95;709.372999.311111.99.99.999.99999.99999;Purchased Item
223;1F1930700;VALVULA DIAFRAGMA RCA-6T;RCA-6T DIAPHRAGM VALVE;RAW MATERIAL;1;84818099;99;99;90;INV;1007900;;;;0;;;0;0;;0;;;;;1,1;709.223999.310110.99.99.999.99999.99999;Purchased Item
223;1F1939600;MODELO A-3010 - SERIE MODELO PHOTOHELIC.;MODEL A-3010 - PHOTOHELIC MODEL SERIES.;RESALE_NAC;0;90262010;00;99;90;INV;0107900;;;;0;;;0;0;;0;;;;;2,2;709.372999.311111.99.99.999.99999.99999;Purchased Item
223;1F0067A2453;MIDIA FILTRANTE;FILTERING MEDIA;RAW MATERIAL;0;48115930;01;99;90;INV;;;;;0;;;0;0;;0;;;;;1,1;709.223999.310110.99.99.999.99999.99999;Purchased Item
223;1F02041-09;MANGUEIRA DE AR COM ENGATE RAPIDO;AIR HOSE WITH QUICK COUPLING;CONSUMABLE MATERIAL;1;40092290;07;99;90;INV;;;;;0;;;0;0;;0;;;;;0,22;709.223999.310110.99.99.999.99999.99999;Purchased Item
223;1F1-009-2847;PLACA TRASEIRA BOMBA BARMAG 12CC;BARMAG PUMP BACKPLATE 12CC;CONSUMABLE MATERIAL;1;73269090;07;99;90;INV;0199900;;;;0;;;0;0;;0;;;;;4,4;709.223999.310110.99.99.999.99999.99999;Purchased Item
223;1F1-009-2889;PLACA DE ACO PARA BOMBA DE ENGRENAGEN;STEEL PLATE FOR GEAR PUMP;CONSUMABLE MATERIAL;1;84139190;07;99;90;INV;0103500;;;;0;;;0;0;;0;;;;;0,22;709.223999.310110.99.99.999.99999.99999;Purchased Item
223;1F1-009-5577;VEDACAO DE VITON;VITON SEAL;CONSUMABLE MATERIAL;1;40169300;07;99;90;INV;0100700;;;;0;;;0;0;;0;;;;;0,0015;709.223999.310110.99.99.999.99999.99999;Purchased Item
223;1FP943743-016-900-OSP;CORPO METALICO PARA FILTRO DE AR;METAL BODY FOR AIR FILTER;RAW MATERIAL;0;84219999;99;99;90;INV;0103900;;;;0;;;;;;;;;;;0,2057;709.223999.310110.99.99.999.99999.99999;OSP Resource Item
223;1FP943731-016-900-OSP;CORPO DO FILTRO DE AR;AIR FILTER BODY;RAW MATERIAL;0;84219999;99;99;90;INV;;;;;0;;;;;;;;;;;2,75;709.223999.310110.99.99.999.99999.99999;OSP Resource Item
223;1FP943711-016-900-OSP;CORPO METÁLICO COM REVESTIMENTO PLÁSTICO G11;METALLIC BODY WITH PLASTIC COVER G11;RAW MATERIAL;0;84219999;99;99;90;INV;;;;;0;;;;;;;;;;;1,1;709.223999.310110.99.99.999.99999.99999;OSP Resource Item
223;1FP943884-387-900-OSP;CORPO MONTADO FRG15;BODY ASSEMBLED FRG15;RAW MATERIAL;0;84219999;99;99;90;INV;0103900;;;;0;;;;0;;0;;;;;3,3;709.223999.310110.99.99.999.99999.99999;OSP Resource Item
223;1FP943883-387-900-OSP;CORPO MONTADO FRG13;BODY ASSEMBLED FRG13;RAW MATERIAL;0;84219999;99;99;90;INV;0103900;;;;0;;;;;;;;;;;2,2;709.223999.310110.99.99.999.99999.99999;OSP Resource Item
223;1FP943881-387-900-OSP;CORPO MONTADO FRG11;BODY ASSEMBLED FRG11;RAW MATERIAL;0;84219999;99;99;90;INV;0103900;;;;0;;;;;;;;;;;2,2;709.223999.310110.99.99.999.99999.99999;OSP Resource Item
223;1FP943880-387-900-OSP;CORPO MONTADO;BODY ASSEMBLED;RAW MATERIAL;0;84219999;99;99;90;INV;0103900;;;;0;;;;0;;0;;;;;2,2;709.223999.310110.99.99.999.99999.99999;OSP Resource Item
223;1FP943847-387-900-OSP;CORPO MONTADO;BODY ASSEMBLED;RAW MATERIAL;0;84219999;99;99;90;INV;0103900;;;;0;;;;0;;0;;;;;2,2;709.223999.310110.99.99.999.99999.99999;OSP Resource Item
223;1FP943913-930-900-OSP;CORPO G18;G18 BODY;RAW MATERIAL;0;84219999;99;99;90;INV;0103900;;;;0;;;;0;;0;;;;;3,85;709.223999.310110.99.99.999.99999.99999;OSP Resource Item
223;FREIGHT CHARGE FEE - DBL;TAXA DE FRETE - DBL;FREIGHT CHARGE FEE - DBL;SERVICE;0;00000000;09;49;90;INV;;;;;;;;;;;;;;;;;709.223999.310110.99.99.999.99999.99999;Expense Item
223;222523A52760489-OSP;PROJETO HERMASA - CPV 8;HERMASA PROJECT - CPV 8;SERVICE;0;00000000;09;99;90;INV;;;;;;;;;;;;;;;;;709.223999.310110.99.99.999.99999.99999;OSP Resource Item
223;1FAA11-0026531-OSP;CARCACA DE FILTRO DE AR MONTADA;AIR FILTER HOUSING ASSEMBLED;RAW MATERIAL;0;84219999;99;99;90;INV;0103900;;;;0;;;;;;;;;;;4,95;709.223999.310110.99.99.999.99999.99999;OSP Resource Item
223;1FP536657-016-900-OSP;CORPO PLASTICO VPG15;VPG15 PLASTIC BODY;RAW MATERIAL;0;84219999;99;99;90;INV;;;;;0;;;;;;;;;;;3,3;709.223999.310110.99.99.999.99999.99999;OSP Resource Item
223;1FP538178-016-900-OSP;CORPO METALICO PARA FILTRO DE AR;BODY ASSEMBLY 13IN FRG;RAW MATERIAL;0;84219999;99;99;90;INV;0103900;;;;0;;;;;;;;;;;2,2;709.223999.310110.99.99.999.99999.99999;OSP Resource Item
223;1FP618193-016-900-OSP;CORPO PLASTICO XRB08 180GRAUS;PLASTIC BODY XRB08 180DEG;RAW MATERIAL;0;84219999;99;99;90;INV;;;;;0;;;;;;;;;;;1,65;709.223999.310110.99.99.999.99999.99999;OSP Resource Item
223;1FP619937-OSP;TAMPA C/ FURO 167MMDE COM VEDACAO;LID WITH HOLE 167MM WITH SEALING;RAW MATERIAL;0;84219999;99;99;90;INV;0103900;;;;0;;;;0;;0;;;;;0,11;709.223999.310110.99.99.999.99999.99999;OSP Resource Item
223;1FP627677-016-900-OSP;MANGOTE DE BORRACHA S170;RUBBER HOSE S170;RAW MATERIAL;0;40091100;99;99;90;INV;108700;;;;0;;;;0;;0;;;;;2,42;709.223999.310110.99.99.999.99999.99999;OSP Resource Item
223;1FP630309-016-900-OSP;TAMPA PLASTICA FPG10 MONTADA;FPG10 PLASTIC COVER ASSEMBLED;RAW MATERIAL;0;84219999;99;99;90;INV;;;;;0;;;;;;;;;;;1,32;709.223999.310110.99.99.999.99999.99999;OSP Resource Item
223;1FP630610-016-900-OSP;CORPO PLASTICO FPG10 PP20;FPG10 PLASTIC BODY;RAW MATERIAL;0;84219999;99;99;90;INV;0199900;;;;0;;;;0;;0;;;;;1,54;709.223999.310110.99.99.999.99999.99999;OSP Resource Item
223;1FP757941-016-900-OSP;CARCACA PLASTICA PARA FILTRO DE AR XRB0;PLASTIC HOUSING FOR AIR FILTER XRB0;RAW MATERIAL;0;84219999;99;99;90;INV;0103900;;;;0;;;;0;;0;;;;;0,11;709.223999.310110.99.99.999.99999.99999;OSP Resource Item
223;FREIGHT CHARGE FEE - DBL PURCHASES;TAXA DE FRETE - COMPRAS DUPLAS;FREIGHT CHARGE FEE - DBL PURCHASES;SERVICE;0;00000000;09;49;90;INV;;;;;;;;;;;;;;;;;709.223999.310110.99.99.999.99999.99999;Expense Item
223;FREIGHT CHARGE FEE - DBL SALES;TAXA DE FRETE - VENDAS DUPLAS;FREIGHT CHARGE FEE - DBL SALES;SERVICE;0;00000000;09;49;90;INV;;;;;;;;;;;;;;;;;709.223999.310110.99.99.999.99999.99999;Expense Item
223;BR COMMISSION FEE IC;TAXA DE COMISSAO BR IC;BR COMMISSION FEE IC;SERVICE;0;00000000;09;50;90;INV;;;10.09;;;;;;;;;;;;;;709.372999.311112.99.99.999.99999.99999;Special Charge Item
223;1FP781748-016-900-OSP;CARCACA METALICA PARA FILTRO DE AR;METAL HOUSING FOR AIR FILTER;RAW MATERIAL;0;84219999;99;99;90;INV;0103900;;;;0;;;;;;;;;;;16,5;709.223999.310110.99.99.999.99999.99999;OSP Resource Item
223;1FP844242-016-900-OSP;CORPO METALICO COM TAMPA PLASTICA G13;METALLIC BODY WITH PLASTIC COVER G13;RAW MATERIAL;0;84219999;99;99;90;INV;;;;;0;;;;;;;;;;;1,1;709.223999.310110.99.99.999.99999.99999;OSP Resource Item
